Node Name                             Address    Labels                              
------------------------------------- ---------- ----------------------------------- 
0040e7b9-5eea-4a2b-8a34-a520ff68f8... ⟵ Tunnel   iface_br-d2a97477f93f=172.18.0.1... 
knode05.c1.perf01-dp.nc6.iad0.nssc... ⟵ Tunnel   iface_ens3=198.18.4.23,ns_env=np... 
knode05.c1.perf01-mp.nc6.iad0.nssc... ⟵ Tunnel   iface_ens3=198.18.12.179,iface_n... 
knode05.c1.qa01-dp-npe.nc1.iad0.ns... ⟵ Tunnel   iface_ens3=198.18.4.30,iface_nod... 
knode05.c1.qa01-mp-npe.nc1.iad0.ns... ⟵ Tunnel   iface_ens3=198.18.13.197,ns_env=... 
knode05.c1.stg01-dp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.4.192,iface_no... 
knode05.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.200,iface_n... 
knode05.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.14.247,iface_n... 
knode05.c18.k8s.iad0.netskope.com     ⟵ Tunnel   iface_bond0.599=10.111.36.55,ns_... 
knode05.c20.iad0.netskope.com         ⟵ Tunnel   iface_bond0.580=10.136.16.92,ifa... 
knode05.c5.betaskope.iad0.netskope... ⟵ Tunnel   iface_bond0.588=10.136.21.25,ifa... 
knode05.c5.devint-mpm.nc1.iad0.nss... ⟵ Tunnel   iface_ens3=198.18.192.132,iface_... 
knode05.c6.k8s.iad0.netskope.com      ⟵ Tunnel   iface_bond0.580=10.136.16.44,ifa... 
knode05.c9.k8s.iad0.netskope.com      ⟵ Tunnel   iface_bond0.580=10.136.16.25,ifa... 
knode06.c1.datashare01-mp-npe.nc4.... ⟵ Tunnel   iface_ens3=198.18.12.224,iface_n... 
knode06.c1.fed1dp.nc1.iad0.nssclou... ⟵ Tunnel   iface_ens3=198.18.4.91,ns_env=np... 
knode06.c1.npa01-dp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.4.97,iface_nod... 
knode06.c1.npa01-mp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.14.185,iface_n... 
knode06.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.163,ns_env=... 
knode06.c1.npe02-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.15.42,iface_no... 
knode06.c1.perf01-dp.nc6.iad0.nssc... ⟵ Tunnel   iface_ens3=198.18.4.79,iface_nod... 
knode06.c1.perf01-mp.nc6.iad0.nssc... ⟵ Tunnel   iface_ens3=198.18.14.199,iface_n... 
knode06.c1.qa01-dp-npe.nc1.iad0.ns... ⟵ Tunnel   iface_ens3=198.18.4.89,iface_nod... 
knode06.c1.stg01-dp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.4.204,ns_env=n... 
knode06.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.72,iface_no... 
knode06.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.12.141,iface_n... 
knode06.c5.betaskope.iad0.netskope... ⟵ Tunnel   iface_bond0.588=10.136.21.26,ifa... 
knode06.c6.k8s.iad0.netskope.com      ⟵ Tunnel   iface_bond0.580=10.136.16.45,ifa... 
knode06.c9.k8s.iad0.netskope.com      ⟵ Tunnel   iface_bond0.580=10.136.16.26,ifa... 
knode07.c1.datashare01-mp-npe.nc4.... ⟵ Tunnel   iface_ens3=198.18.12.248,iface_n... 
knode07.c1.devint-automation.nc1.i... ⟵ Tunnel   iface_ens3=198.18.118.253,iface_... 
knode07.c1.devint-dp.nc1.iad0.nssc... ⟵ Tunnel   iface_ens3=198.18.190.176,iface_... 
knode07.c1.npa01-dp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.4.183,iface_no... 
knode07.c1.npa01-mp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.14.138,iface_n... 
knode07.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.12.11,ns_env=n... 
knode07.c1.npe02-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.75,iface_no... 
knode07.c1.perf01-mp.nc6.iad0.nssc... ⟵ Tunnel   iface_ens3=198.18.13.4,iface_nod... 
knode07.c1.qa01-dp-npe.nc1.iad0.ns... ⟵ Tunnel   iface_ens3=198.18.4.53,iface_nod... 
knode07.c1.stg01-dp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.4.77,iface_nod... 
knode07.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.247,iface_n... 
knode07.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.14.114,iface_n... 
knode07.c5.betaskope.iad0.netskope... ⟵ Tunnel   iface_bond0.588=10.136.21.27,ns_... 
knode07.c6.k8s.iad0.netskope.com      ⟵ Tunnel   iface_bond0.580=10.136.16.46,ifa... 
knode08.c1.datashare01-mp-npe.nc4.... ⟵ Tunnel   iface_ens3=198.18.13.124,iface_n... 
knode08.c1.devint-automation.nc1.i... ⟵ Tunnel   iface_ens3=198.18.116.20,iface_n... 
knode08.c1.devint-dp.nc1.iad0.nssc... ⟵ Tunnel   iface_ens3=198.18.190.48,iface_n... 
knode08.c1.npa01-dp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.4.128,iface_no... 
knode08.c1.npa01-mp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.13.16,iface_no... 
knode08.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.204,ns_env=... 
knode08.c1.npe02-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.12.155,iface_n... 
knode08.c1.perf01-mp.nc6.iad0.nssc... ⟵ Tunnel   iface_ens3=198.18.12.112,iface_n... 
knode08.c1.qa01-mp-npe.nc1.iad0.ns... ⟵ Tunnel   iface_ens3=198.18.12.18,ns_env=n... 
knode08.c1.stg01-dp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.4.36,iface_nod... 
knode08.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.199,iface_n... 
knode08.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.12.229,iface_n... 
knode09.c1.datashare01-mp-npe.nc4.... ⟵ Tunnel   iface_ens3=198.18.14.157,iface_n... 
knode09.c1.devint-automation.nc1.i... ⟵ Tunnel   iface_ens3=198.18.117.121,iface_... 
knode09.c1.devint-dp.nc1.iad0.nssc... ⟵ Tunnel   iface_ens3=198.18.190.162,iface_... 
knode09.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.197,ns_env=... 
knode09.c1.npe02-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.220,iface_n... 
knode09.c1.perf01-dp.nc6.iad0.nssc... ⟵ Tunnel   iface_ens3=198.18.4.69,iface_nod... 
knode09.c1.perf01-mp.nc6.iad0.nssc... ⟵ Tunnel   iface_ens3=198.18.13.190,iface_n... 
knode09.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.17,iface_no... 
knode09.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.14.30,iface_no... 
knode09.c5.betaskope.iad0.netskope... ⟵ Tunnel   iface_bond0.588=10.136.21.63,ifa... 
knode10.c1.npa01-dp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.4.187,iface_no... 
knode10.c1.npa01-mp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.12.103,iface_n... 
knode10.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.81,ns_env=n... 
knode10.c1.npe02-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.184,iface_n... 
knode10.c1.perf01-dp.nc6.iad0.nssc... ⟵ Tunnel   iface_ens3=198.18.4.197,iface_no... 
knode10.c1.perf01-mp.nc6.iad0.nssc... ⟵ Tunnel   iface_ens3=198.18.12.19,iface_no... 
knode10.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.86,ns_env=n... 
knode10.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.14.68,iface_no... 
knode11.c1.datashare01-mp-npe.nc4.... ⟵ Tunnel   iface_ens3=198.18.13.9,ns_env=np... 
knode11.c1.devint-automation.nc1.i... ⟵ Tunnel   iface_ens3=198.18.118.162,iface_... 
knode11.c1.npa01-mp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.12.64,iface_no... 
knode11.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.12.182,ns_env=... 
knode11.c1.npe02-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.158,iface_n... 
knode11.c1.perf01-dp.nc6.iad0.nssc... ⟵ Tunnel   iface_enp10s0=198.18.28.29,iface... 
knode11.c1.perf01-mp.nc6.iad0.nssc... ⟵ Tunnel   iface_ens3=198.18.14.198,iface_n... 
knode11.c1.qa01-mp-npe.nc1.iad0.ns... ⟵ Tunnel   iface_ens3=198.18.12.180,ns_env=... 
knode11.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.12.96,iface_no... 
knode11.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.12.149,iface_n... 
knode12.c1.datashare01-mp-npe.nc4.... ⟵ Tunnel   iface_ens3=198.18.14.132,iface_n... 
knode12.c1.devint-automation.nc1.i... ⟵ Tunnel   iface_ens3=198.18.118.138,iface_... 
knode12.c1.npa01-mp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.13.143,iface_n... 
knode12.c1.npe02-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.12.233,iface_n... 
knode12.c1.perf01-dp.nc6.iad0.nssc... ⟵ Tunnel   iface_enp3s0=198.18.4.66,ns_env=... 
knode12.c1.perf01-mp.nc6.iad0.nssc... ⟵ Tunnel   iface_ens3=198.18.13.209,iface_n... 
knode12.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.26,ns_env=n... 
knode12.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.13.115,iface_n... 
knode13.c1.datashare01-mp-npe.nc4.... ⟵ Tunnel   iface_ens3=198.18.14.170,iface_n... 
knode13.c1.npa01-mp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.12.95,ns_env=n... 
knode13.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.178,ns_env=... 
knode13.c1.perf01-dp.nc6.iad0.nssc... ⟵ Tunnel   iface_enp3s0=198.18.4.56,ns_env=... 
knode13.c1.perf01-mp.nc6.iad0.nssc... ⟵ Tunnel   iface_ens3=198.18.12.66,iface_no... 
knode13.c1.qa01-mp-npe.nc1.iad0.ns... ⟵ Tunnel   iface_ens3=198.18.15.31,ns_env=n... 
knode13.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.15.17,iface_no... 
knode13.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.13.232,iface_n... 
knode14.c1.npa01-mp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.14.50,iface_no... 
knode14.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.9,ns_env=np... 
knode14.c1.npe02-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.12.58,iface_no... 
knode14.c1.perf01-mp.nc6.iad0.nssc... ⟵ Tunnel   iface_ens3=198.18.12.178,iface_n... 
knode14.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.237,iface_n... 
knode14.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.13.85,iface_no... 
knode15.c1.devint-automation.nc1.i... ⟵ Tunnel   iface_ens3=198.18.118.219,iface_... 
knode15.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.12.242,ns_env=... 
knode15.c1.npe02-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.29,iface_no... 
knode15.c1.perf01-mp.nc6.iad0.nssc... ⟵ Tunnel   iface_enp3s0=198.18.14.49,iface_... 
knode15.c1.qa01-mp-npe.nc1.iad0.ns... ⟵ Tunnel   iface_ens3=198.18.13.102,iface_n... 
knode15.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.4,iface_nod... 
knode15.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.13.236,iface_n... 
knode15.c3.k8s.iad0.netskope.com      ⟵ Tunnel   iface_bond0.584=10.136.176.35,ns... 
knode16.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.121,ns_env=... 
knode16.c1.perf01-mp.nc6.iad0.nssc... ⟵ Tunnel   iface_enp3s0=198.18.13.228,ns_en... 
knode16.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.12.231,iface_n... 
knode16.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.14.189,ns_env=... 
knode16.c3.k8s.iad0.netskope.com      ⟵ Tunnel   iface_bond0.584=10.136.176.36,ns... 
knode17.c1.devint-automation.nc1.i... ⟵ Tunnel   iface_ens3=198.18.117.188,iface_... 
knode17.c1.npa01-mp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.12.81,iface_no... 
knode17.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.122,ns_env=... 
knode17.c1.npe02-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.12.44,iface_no... 
knode17.c1.perf01-mp.nc6.iad0.nssc... ⟵ Tunnel   iface_enp3s0=198.18.14.188,ns_en... 
knode17.c1.qa01-mp-npe.nc1.iad0.ns... ⟵ Tunnel   iface_ens3=198.18.14.105,iface_n... 
knode17.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.22,iface_no... 
knode17.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.13.39,iface_no... 
knode17.c3.k8s.iad0.netskope.com      ⟵ Tunnel   iface_bond0.584=10.136.176.37,ns... 
knode18.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.211,ns_env=... 
knode18.c1.npe02-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.43,iface_no... 
knode18.c1.qa01-mp-npe.nc1.iad0.ns... ⟵ Tunnel   iface_ens3=198.18.15.40,ns_env=n... 
knode18.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.31,iface_no... 
knode18.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.12.94,iface_no... 
knode19.c1.npa01-mp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.12.196,iface_n... 
knode19.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.161,ns_env=... 
knode19.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.13.229,iface_n... 
knode2.prime.iad0.netskope.com        ⟵ Tunnel   iface_bond0=10.136.2.43,iface_tu... 
knode20.c1.devint-automation.nc1.i... ⟵ Tunnel   iface_ens3=198.18.118.98,iface_n... 
knode20.c1.npa01-mp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.13.32,ns_env=n... 
knode20.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.102,ns_env=... 
knode20.c1.qa01-mp-npe.nc1.iad0.ns... ⟵ Tunnel   iface_ens3=198.18.15.1,iface_nod... 
knode20.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.131,iface_n... 
knode20.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.14.198,iface_n... 
knode21.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.46,ns_env=n... 
knode21.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.12.183,iface_n... 
knode21.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.12.170,iface_n... 
knode22.c1.devint-automation.nc1.i... ⟵ Tunnel   iface_ens3=198.18.119.41,iface_n... 
knode22.c1.npa01-mp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.14.167,iface_n... 
knode22.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.172,ns_env=... 
knode22.c1.qa01-mp-npe.nc1.iad0.ns... ⟵ Tunnel   iface_ens3=198.18.13.0,ns_env=np... 
knode22.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.171,iface_n... 
knode22.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.14.192,iface_n... 
knode23.c1.devint-automation.nc1.i... ⟵ Tunnel   iface_ens3=198.18.117.163,iface_... 
knode23.c1.npa01-mp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.14.71,iface_no... 
knode23.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.12.148,ns_env=... 
knode23.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.238,iface_n... 
knode23.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.15.25,iface_no... 
knode24.c1.devint-automation.nc1.i... ⟵ Tunnel   iface_ens3=198.18.118.144,iface_... 
knode24.c1.npa01-mp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.13.179,iface_n... 
knode24.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.15.22,ns_env=n... 
knode24.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.169,iface_n... 
knode24.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.12.194,iface_n... 
knode25.c1.devint-automation.nc1.i... ⟵ Tunnel   iface_ens3=198.18.118.51,iface_n... 
knode25.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.110,ns_env=... 
knode25.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.197,iface_n... 
knode25.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.12.61,iface_no... 
knode26.c1.npa01-mp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.13.168,iface_n... 
knode26.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.70,ns_env=n... 
knode26.c1.qa01-mp-npe.nc1.iad0.ns... ⟵ Tunnel   iface_ens3=198.18.13.50,ns_env=n... 
knode26.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.12.160,ns_env=... 
knode26.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.12.56,iface_no... 
knode27.c1.devint-automation.nc1.i... ⟵ Tunnel   iface_ens3=198.18.116.132,ns_env... 
knode27.c1.npa01-mp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.12.87,iface_no... 
knode27.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.154,ns_env=... 
knode27.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.26,iface_no... 
knode27.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.14.87,iface_no... 
knode28.c1.devint-automation.nc1.i... ⟵ Tunnel   iface_ens3=198.18.116.52,iface_n... 
knode28.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.242,ns_env=... 
knode28.c1.qa01-mp-npe.nc1.iad0.ns... ⟵ Tunnel   iface_ens3=198.18.12.159,ns_env=... 
knode28.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.80,ns_env=n... 
knode28.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.12.113,iface_n... 
knode29.c1.npa01-mp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.12.180,iface_n... 
knode29.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.2,ns_env=np... 
knode29.c1.qa01-mp-npe.nc1.iad0.ns... ⟵ Tunnel   iface_enp3s0=198.18.13.48,iface_... 
knode29.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.236,iface_n... 
knode29.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.13.109,iface_n... 
knode3.prime.iad0.netskope.com        ⟵ Tunnel   iface_bond0=10.136.2.44,iface_tu... 
knode30.c1.devint-automation.nc1.i... ⟵ Tunnel   iface_ens3=198.18.117.16,iface_n... 
knode30.c1.npa01-mp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.14.115,iface_n... 
knode30.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.126,ns_env=... 
knode30.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.42,iface_no... 
knode30.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.12.15,iface_no... 
knode31.c1.devint-automation.nc1.i... ⟵ Tunnel   iface_ens3=198.18.117.38,iface_n... 
knode31.c1.npa01-mp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.12.44,iface_no... 
knode31.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.86,ns_env=n... 
knode31.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.12.161,iface_n... 
knode31.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.12.166,iface_n... 
knode32.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.12.44,ns_env=n... 
knode32.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.12.110,iface_n... 
knode32.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.13.234,iface_n... 
knode33.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.12.128,ns_env=... 
knode33.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.113,iface_n... 
knode33.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.13.156,iface_n... 
knode34.c1.devint-automation.nc1.i... ⟵ Tunnel   iface_ens3=198.18.116.136,iface_... 
knode34.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.35,ns_env=n... 
knode34.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.200,iface_n... 
knode34.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.15.28,iface_no... 
knode35.c1.npa01-mp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.13.113,iface_n... 
knode35.c1.npe01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.12.190,ns_env=... 
knode35.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.246,ns_env=... 
knode35.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.14.151,iface_n... 
knode36.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.149,iface_n... 
knode36.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.12.161,iface_n... 
knode37.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.12.5,iface_nod... 
knode37.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.12.218,iface_n... 
knode38.c1.devint-automation.nc1.i... ⟵ Tunnel   iface_ens3=198.18.116.38,iface_n... 
knode38.c1.npa01-mp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.15.41,iface_no... 
knode38.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.235,iface_n... 
knode38.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_enp3s0=198.18.15.12,iface_... 
knode39.c1.devint-automation.nc1.i... ⟵ Tunnel   iface_ens3=198.18.116.35,iface_n... 
knode39.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.12.203,ns_env=... 
knode39.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_enp3s0=198.18.14.51,iface_... 
knode40.c1.npa01-mp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.13.126,iface_n... 
knode40.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.12.143,iface_n... 
knode40.c1.stg01-mplegacy.nc4.iad0... ⟵ Tunnel   iface_enp3s0=198.18.14.188,iface... 
knode41.c1.devint-automation.nc1.i... ⟵ Tunnel   iface_ens3=198.18.116.33,iface_n... 
knode41.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.116,iface_n... 
knode42.c1.devint-automation.nc1.i... ⟵ Tunnel   iface_ens3=198.18.116.49,ns_env=... 
knode42.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.99,iface_no... 
knode43.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.12.193,iface_n... 
knode44.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.12.31,iface_no... 
knode45.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.12.12,iface_no... 
knode46.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.15.36,iface_no... 
knode47.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.77,iface_no... 
knode48.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.14.51,iface_no... 
knode49.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.57,iface_no... 
knode50.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.12.87,iface_no... 
knode51.c1.stg01-mp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.13.30,iface_no... 
